Outcome,Model,Evaluation_weighting,Axis,Group,Metric,Point_estimate,CI95_lower,CI95_upper,Valid_replicates,Requested_replicates
MEDDL,RF,Unweighted,Insurance,Insured,Recall,0.5581395348837209,0.5074319797521123,0.601737193374799,400,400
MEDDL,RF,Unweighted,Insurance,Insured,FNR,0.4418604651162791,0.3982628066252009,0.4925680202478877,400,400
MEDDL,RF,Unweighted,Insurance,Insured,FPR,0.18029236599891715,0.17086621408973043,0.18988412382968786,400,400
MEDDL,RF,Unweighted,Insurance,Insured,Brier,0.05654343021481124,0.05155307368053932,0.06148997285033748,400,400
MEDDL,RF,Unweighted,Insurance,Insured,Calibration_abs_error,0.0005363384812409194,9.592716703600153e-05,0.007387091924815934,400,400
MEDDL,RF,WTFA_A,Insurance,Insured,AUROC,0.7647321405942482,0.7354770801669834,0.7912262671562028,400,400
MEDDL,RF,WTFA_A,Insurance,Insured,AUPRC,0.2250792145410977,0.18041894857472912,0.28237920730477256,400,400
MEDDL,RF,WTFA_A,Insurance,Insured,Recall,0.5689680369927972,0.5063504138949788,0.6180153120024415,400,400
MEDDL,RF,WTFA_A,Insurance,Insured,FNR,0.4310319630072028,0.38198468799755836,0.4936495861050212,400,400
MEDDL,RF,WTFA_A,Insurance,Insured,FPR,0.1921057570807816,0.17867367985152244,0.20544221416482325,400,400
MEDDL,RF,WTFA_A,Insurance,Insured,Brier,0.05902419187010768,0.051861741464429116,0.06553083126468726,400,400
MEDDL,RF,WTFA_A,Insurance,Insured,Calibration_abs_error,0.0005007689362188095,0.00017785134220591058,0.009750632522163872,400,400
MEDDL,RF,Unweighted,Sex,Male,AUROC,0.7879144742336923,0.7525319017275272,0.8197015892731004,400,400
MEDDL,RF,Unweighted,Sex,Male,AUPRC,0.2784420677452463,0.22106308874975367,0.3517164853569599,400,400
MEDDL,RF,Unweighted,Sex,Male,Recall,0.6461538461538462,0.5806027164685909,0.7077860696517413,400,400
MEDDL,RF,Unweighted,Sex,Male,FNR,0.35384615384615387,0.2922139303482587,0.41939728353140915,400,400
MEDDL,RF,Unweighted,Sex,Male,FPR,0.2124502352515382,0.1969409001650875,0.22761228708747402,400,400
MEDDL,RF,Unweighted,Sex,Male,Brier,0.054338383758352087,0.04804493245043442,0.06015212995806452,400,400
MEDDL,RF,Unweighted,Sex,Male,Calibration_abs_error,0.01010408880476947,0.0031599290818355554,0.017987236813017046,400,400
MEDDL,RF,WTFA_A,Sex,Male,AUROC,0.7877501415507255,0.7471845352819149,0.825030312181696,400,400
MEDDL,RF,WTFA_A,Sex,Male,AUPRC,0.31614622259039826,0.238706760978206,0.41154584160275226,400,400
MEDDL,RF,WTFA_A,Sex,Male,Recall,0.6679849122195799,0.595768996331404,0.7412873695981685,400,400
MEDDL,RF,WTFA_A,Sex,Male,FNR,0.33201508778042005,0.25871263040183123,0.404231003668596,400,400
MEDDL,RF,WTFA_A,Sex,Male,FPR,0.23936641922502042,0.21903462756364173,0.2601774733853503,400,400
MEDDL,RF,WTFA_A,Sex,Male,Brier,0.058179415600815104,0.05081155318505649,0.06625406009271813,400,400
MEDDL,RF,WTFA_A,Sex,Male,Calibration_abs_error,0.011075723430540432,0.0012708053670099195,0.02065294121459409,400,400
MEDDL,RF,Unweighted,Sex,Female,AUROC,0.798886591595801,0.7766552221845099,0.8227170246000193,400,400
MEDDL,RF,Unweighted,Sex,Female,AUPRC,0.33584656132798013,0.2907027718888002,0.390825440078153,400,400
MEDDL,RF,Unweighted,Sex,Female,Recall,0.6890243902439024,0.6412597670647207,0.7333383233532934,400,400
MEDDL,RF,Unweighted,Sex,Female,FNR,0.31097560975609756,0.2666616766467066,0.35874023293527935,400,400
MEDDL,RF,Unweighted,Sex,Female,FPR,0.2442528735632184,0.23006827637071883,0.2586923641559662,400,400
MEDDL,RF,Unweighted,Sex,Female,Brier,0.07455745123468127,0.06777158092200553,0.08212561703733351,400,400
MEDDL,RF,Unweighted,Sex,Female,Calibration_abs_error,0.009324170301074158,0.0011995402049884626,0.019014687167718675,400,400
MEDDL,RF,WTFA_A,Sex,Female,AUROC,0.796668577255849,0.76885581445065,0.8205950570189029,400,400
MEDDL,RF,WTFA_A,Sex,Female,AUPRC,0.3598522156403946,0.3026175743833396,0.42636241944955927,400,400
MEDDL,RF,WTFA_A,Sex,Female,Recall,0.7189219145420744,0.6634085639019804,0.7673376092584883,400,400
MEDDL,RF,WTFA_A,Sex,Female,FNR,0.28107808545792556,0.23266239074151174,0.33659143609801934,400,400
MEDDL,RF,WTFA_A,Sex,Female,FPR,0.2706756995033153,0.2506503086902083,0.28961711098900345,400,400
MEDDL,RF,WTFA_A,Sex,Female,Brier,0.08076133733340853,0.07115579793393173,0.0898349832057315,400,400
MEDDL,RF,WTFA_A,Sex,Female,Calibration_abs_error,0.011449606018881536,0.0008418121401474591,0.024434174331770284,400,400
MEDDL,RF,Unweighted,Age,18-34,AUROC,0.784266213267345,0.7508837948626774,0.8149122089501712,400,400
MEDDL,RF,Unweighted,Age,18-34,AUPRC,0.390833199024424,0.32837581504795066,0.4575761467678538,400,400
MEDDL,RF,Unweighted,Age,18-34,Recall,0.7484662576687117,0.6892524413514424,0.8036838937640755,400,400
MEDDL,RF,Unweighted,Age,18-34,FNR,0.25153374233128833,0.19631610623592452,0.31074755864855763,400,400
MEDDL,RF,Unweighted,Age,18-34,FPR,0.3283318623124448,0.2987401165210154,0.35424677117826026,400,400
MEDDL,RF,Unweighted,Age,18-34,Brier,0.09406015002329834,0.08296444813850992,0.10574089751206488,400,400
MEDDL,RF,Unweighted,Age,18-34,Calibration_abs_error,0.012661369061500463,0.001668870405095661,0.029578012672487775,400,400
MEDDL,RF,WTFA_A,Age,18-34,AUROC,0.8005159999526805,0.7643227359822965,0.8339267633926044,400,400
MEDDL,RF,WTFA_A,Age,18-34,AUPRC,0.4068016838316025,0.3257281738911007,0.4956031552363818,400,400
MEDDL,RF,WTFA_A,Age,18-34,Recall,0.7554234648431087,0.6784017558970689,0.8196102475677679,400,400
MEDDL,RF,WTFA_A,Age,18-34,FNR,0.24457653515689115,0.18038975243223193,0.32159824410293125,400,400
MEDDL,RF,WTFA_A,Age,18-34,FPR,0.315173556106923,0.2871103176966826,0.34719791609062495,400,400
MEDDL,RF,WTFA_A,Age,18-34,Brier,0.08491650592654669,0.07264187015737882,0.09989504832373804,400,400
MEDDL,RF,WTFA_A,Age,18-34,Calibration_abs_error,0.00462799576126241,0.0004388951642997917,0.026324247542287287,400,400
MEDDL,RF,Unweighted,Age,35-49,AUROC,0.748401485355189,0.7098510532985467,0.7860967357845753,400,400
MEDDL,RF,Unweighted,Age,35-49,AUPRC,0.3053080477402615,0.24071430550158934,0.3878596803741798,400,400
MEDDL,RF,Unweighted,Age,35-49,Recall,0.676056338028169,0.6124031007751938,0.7412587412587412,400,400
MEDDL,RF,Unweighted,Age,35-49,FNR,0.323943661971831,0.25874125874125875,0.3875968992248062,400,400
MEDDL,RF,Unweighted,Age,35-49,FPR,0.33229329173166927,0.30781496055558283,0.35733030429330853,400,400
MEDDL,RF,Unweighted,Age,35-49,Brier,0.08058364412233769,0.07040890835914553,0.09037886838642366,400,400
MEDDL,RF,Unweighted,Age,35-49,Calibration_abs_error,0.0045946906900327655,0.0003785495734020983,0.01763079013752864,400,400
MEDDL,RF,WTFA_A,Age,35-49,AUROC,0.7634993124704526,0.7184291656924265,0.8042335601290349,400,400
MEDDL,RF,WTFA_A,Age,35-49,AUPRC,0.34384159630342465,0.24433781675781577,0.44678911454891235,400,400
MEDDL,RF,WTFA_A,Age,35-49,Recall,0.7205405093616724,0.6426482786085875,0.791898332793905,400,400
MEDDL,RF,WTFA_A,Age,35-49,FNR,0.27945949063832737,0.2081016672060949,0.3573517213914123,400,400
MEDDL,RF,WTFA_A,Age,35-49,FPR,0.3447643837914229,0.31623592218958196,0.3728646500349182,400,400
MEDDL,RF,WTFA_A,Age,35-49,Brier,0.08099163794968209,0.06821617587513515,0.09284514373049527,400,400
MEDDL,RF,WTFA_A,Age,35-49,Calibration_abs_error,0.004423324249540728,0.0002216218840705824,0.021294359325107145,400,400
MEDDL,RF,Unweighted,Age,50-64,AUROC,0.7299373711440464,0.6816821310379139,0.7752225136597797,400,400
MEDDL,RF,Unweighted,Age,50-64,AUPRC,0.30426407862794846,0.2497950655628775,0.37865738654933484,400,400
MEDDL,RF,Unweighted,Age,50-64,Recall,0.672514619883041,0.5929465207516003,0.7400135135135135,400,400
MEDDL,RF,Unweighted,Age,50-64,FNR,0.32748538011695905,0.2599864864864865,0.4070534792483996,400,400
MEDDL,RF,Unweighted,Age,50-64,FPR,0.30155210643015523,0.27944241602421344,0.32338594787113484,400,400
MEDDL,RF,Unweighted,Age,50-64,Brier,0.08984280112972845,0.07883783589210755,0.1012618900495722,400,400
MEDDL,RF,Unweighted,Age,50-64,Calibration_abs_error,0.01455363538516724,0.0016007581958384766,0.030482486770426146,400,400
MEDDL,RF,WTFA_A,Age,50-64,AUROC,0.7206844648341924,0.6646527168969892,0.7707940789718767,400,400
MEDDL,RF,WTFA_A,Age,50-64,AUPRC,0.3002736067790507,0.24037393050452657,0.3861224191502391,400,400
MEDDL,RF,WTFA_A,Age,50-64,Recall,0.6504280871693968,0.562708947229395,0.7288792455848635,400,400
MEDDL,RF,WTFA_A,Age,50-64,FNR,0.34957191283060307,0.2711207544151364,0.43729105277060504,400,400
MEDDL,RF,WTFA_A,Age,50-64,FPR,0.2982149968415049,0.27068961267095093,0.3288977601741874,400,400
MEDDL,RF,WTFA_A,Age,50-64,Brier,0.08865115353816158,0.074799089374425,0.10401494347684224,400,400
MEDDL,RF,WTFA_A,Age,50-64,Calibration_abs_error,0.01432420182437448,0.000620439795442274,0.03419179080671615,400,400
MEDDL,RF,Unweighted,Age,65-74,AUROC,0.7297604824486545,0.6346491501307491,0.8311308266383426,400,400
MEDDL,RF,Unweighted,Age,65-74,AUPRC,0.10558286322776995,0.05696992858753735,0.1752078085641073,400,400
MEDDL,RF,Unweighted,Age,65-74,Recall,0.4838709677419355,0.32134740259740263,0.6768665158371038,400,400
MEDDL,RF,Unweighted,Age,65-74,FNR,0.5161290322580645,0.32313348416289595,0.6786525974025973,400,400
MEDDL,RF,Unweighted,Age,65-74,FPR,0.09171075837742504,0.07657825314140229,0.10798731418352518,400,400
MEDDL,RF,Unweighted,Age,65-74,Brier,0.025382893685823436,0.017500606454250438,0.03266944836334346,400,400
MEDDL,RF,Unweighted,Age,65-74,Calibration_abs_error,0.014852601129741537,0.006403434132521841,0.023544671778614253,400,400
MEDDL,RF,WTFA_A,Age,65-74,AUROC,0.750643544491906,0.6322226385747453,0.8591801907491349,400,400
MEDDL,RF,WTFA_A,Age,65-74,AUPRC,0.15047489456874175,0.06292832269930748,0.29960728465960423,400,400
MEDDL,RF,WTFA_A,Age,65-74,Recall,0.5408442599052591,0.31053878743300317,0.7598503217619276,400,400
MEDDL,RF,WTFA_A,Age,65-74,FNR,0.45915574009474086,0.24014967823807232,0.6894612125669963,400,400
MEDDL,RF,WTFA_A,Age,65-74,FPR,0.0785391513997157,0.06219684051197469,0.09691787672123817,400,400
MEDDL,RF,WTFA_A,Age,65-74,Brier,0.027562384143979195,0.017459511034670003,0.03890045609571568,400,400
MEDDL,RF,WTFA_A,Age,65-74,Calibration_abs_error,0.010961776766358733,0.0011748250635947855,0.022324549125024035,400,400
MEDDL,XGBoost,Unweighted,Race_ethnicity,Hispanic,AUROC,0.7518438289751921,0.6994385979581444,0.8033907715682388,400,400
MEDDL,XGBoost,Unweighted,Race_ethnicity,Hispanic,AUPRC,0.2755616538211994,0.2085136317319701,0.36429217332509645,400,400
MEDDL,XGBoost,Unweighted,Race_ethnicity,Hispanic,Recall,0.5652173913043478,0.46313555114200594,0.6705956813104988,400,400
MEDDL,XGBoost,Unweighted,Race_ethnicity,Hispanic,FNR,0.43478260869565216,0.3294043186895011,0.536864448857994,400,400
MEDDL,XGBoost,Unweighted,Race_ethnicity,Hispanic,FPR,0.19217081850533807,0.16797385139020893,0.2205531815149384,400,400
MEDDL,XGBoost,Unweighted,Race_ethnicity,Hispanic,Brier,0.08127110227248405,0.06607840271153591,0.09484938887840026,400,400
MEDDL,XGBoost,Unweighted,Race_ethnicity,Hispanic,Calibration_abs_error,0.004435144825939111,0.00037585260709394676,0.02577964927929836,400,400
MEDDL,XGBoost,WTFA_A,Race_ethnicity,Hispanic,AUROC,0.7444117382605029,0.6843850626128615,0.8042073312208792,400,400
MEDDL,XGBoost,WTFA_A,Race_ethnicity,Hispanic,AUPRC,0.28645155762401575,0.2039205556148277,0.38895358834686133,400,400
MEDDL,XGBoost,WTFA_A,Race_ethnicity,Hispanic,Recall,0.5777640894058726,0.4617862170099126,0.6926301153623273,400,400
MEDDL,XGBoost,WTFA_A,Race_ethnicity,Hispanic,FNR,0.4222359105941273,0.30736988463767256,0.5382137829900874,400,400
MEDDL,XGBoost,WTFA_A,Race_ethnicity,Hispanic,FPR,0.20651369041574136,0.17248952148321034,0.24030187549529727,400,400
MEDDL,XGBoost,WTFA_A,Race_ethnicity,Hispanic,Brier,0.0885191183533224,0.06939614914522352,0.10598597001614814,400,400
MEDDL,XGBoost,WTFA_A,Race_ethnicity,Hispanic,Calibration_abs_error,0.0039273839355897094,0.0005714281790629061,0.02836101059814794,400,400
MEDDL,XGBoost,Unweighted,Race_ethnicity,NH White,AUROC,0.8202403404419943,0.7962658571730051,0.8439739195523687,400,400
MEDDL,XGBoost,Unweighted,Race_ethnicity,NH White,AUPRC,0.3374311561218313,0.2901845366049319,0.39724016728638334,400,400
MEDDL,XGBoost,Unweighted,Race_ethnicity,NH White,Recall,0.5162241887905604,0.46704441712689704,0.5688499764761232,400,400
MEDDL,XGBoost,Unweighted,Race_ethnicity,NH White,FNR,0.4837758112094395,0.43115002352387677,0.532955582873103,400,400
MEDDL,XGBoost,Unweighted,Race_ethnicity,NH White,FPR,0.10373975409836066,0.09404466855136218,0.11239399350553679,400,400
MEDDL,XGBoost,Unweighted,Race_ethnicity,NH White,Brier,0.06258216700789285,0.057087634979973066,0.06817157486770191,400,400
MEDDL,XGBoost,Unweighted,Race_ethnicity,NH White,Calibration_abs_error,0.0012890070325165537,0.00013131913474627723,0.008479850070053902,400,400
MEDDL,XGBoost,WTFA_A,Race_ethnicity,NH White,AUROC,0.8201786500320353,0.7927126056496191,0.8469278313295489,400,400
MEDDL,XGBoost,WTFA_A,Race_ethnicity,NH White,AUPRC,0.3615086124087206,0.3067074210848275,0.4369387538414097,400,400
MEDDL,XGBoost,WTFA_A,Race_ethnicity,NH White,Recall,0.5169723951424898,0.4461564165348254,0.5922528133807559,400,400
MEDDL,XGBoost,WTFA_A,Race_ethnicity,NH White,FNR,0.4830276048575103,0.40774718661924414,0.5538435834651747,400,400
MEDDL,XGBoost,WTFA_A,Race_ethnicity,NH White,FPR,0.11025629432263538,0.09805712998315681,0.12059166966988862,400,400
MEDDL,XGBoost,WTFA_A,Race_ethnicity,NH White,Brier,0.06694721499575122,0.05897926325996826,0.07431185659260246,400,400
MEDDL,XGBoost,WTFA_A,Race_ethnicity,NH White,Calibration_abs_error,0.0034269908344952554,0.0002256512005110938,0.013340712858707185,400,400
MEDDL,XGBoost,Unweighted,Race_ethnicity,NH Black,AUROC,0.766260162601626,0.6912776140390123,0.8247774164893823,400,400
MEDDL,XGBoost,Unweighted,Race_ethnicity,NH Black,AUPRC,0.3017100400450959,0.20388139861450394,0.43546353338282806,400,400
MEDDL,XGBoost,Unweighted,Race_ethnicity,NH Black,Recall,0.5178571428571429,0.3952865448504983,0.631654858299595,400,400
MEDDL,XGBoost,Unweighted,Race_ethnicity,NH Black,FNR,0.48214285714285715,0.36834514170040483,0.6047134551495016,400,400
MEDDL,XGBoost,Unweighted,Race_ethnicity,NH Black,FPR,0.10569105691056911,0.08187211232837809,0.12829634329785528,400,400
MEDDL,XGBoost,Unweighted,Race_ethnicity,NH Black,Brier,0.06775352030814079,0.05376113064175735,0.08252779756304265,400,400
MEDDL,XGBoost,Unweighted,Race_ethnicity,NH Black,Calibration_abs_error,0.00465424296572059,0.00035770895752696466,0.024629933602446454,400,400
MEDDL,XGBoost,WTFA_A,Race_ethnicity,NH Black,AUROC,0.7684193878679852,0.6796801500593911,0.835640346649578,400,400
MEDDL,XGBoost,WTFA_A,Race_ethnicity,NH Black,AUPRC,0.29985448815074206,0.18606836778888972,0.4496061613883522,400,400
MEDDL,XGBoost,WTFA_A,Race_ethnicity,NH Black,Recall,0.5513846135027713,0.37913045745983054,0.6912437624420834,400,400
MEDDL,XGBoost,WTFA_A,Race_ethnicity,NH Black,FNR,0.44861538649722865,0.3087562375579166,0.6208695425401696,400,400
MEDDL,XGBoost,WTFA_A,Race_ethnicity,NH Black,FPR,0.118100258226779,0.08546902558070105,0.150716706371618,400,400
MEDDL,XGBoost,WTFA_A,Race_ethnicity,NH Black,Brier,0.07569241109565214,0.057735668608024475,0.09330850627036152,400,400
MEDDL,XGBoost,WTFA_A,Race_ethnicity,NH Black,Calibration_abs_error,0.008833216677153075,0.0003998671099730695,0.034708778832103555,400,400
MEDDL,XGBoost,Unweighted,Poverty,<100% FPL,AUROC,0.7283363077533215,0.6707671594019062,0.7862805127619596,400,400
MEDDL,XGBoost,Unweighted,Poverty,<100% FPL,AUPRC,0.30716785789540335,0.2236274210023102,0.4066844877606505,400,400
MEDDL,XGBoost,Unweighted,Poverty,<100% FPL,Recall,0.5487804878048781,0.44437229437229436,0.6463593974175036,400,400
MEDDL,XGBoost,Unweighted,Poverty,<100% FPL,FNR,0.45121951219512196,0.3536406025824964,0.5556277056277056,400,400
MEDDL,XGBoost,Unweighted,Poverty,<100% FPL,FPR,0.18699186991869918,0.1592029802754715,0.21407192394607652,400,400
MEDDL,XGBoost,Unweighted,Poverty,<100% FPL,Brier,0.0948261154977217,0.07837383793981893,0.11116801234998973,400,400
MEDDL,XGBoost,Unweighted,Poverty,<100% FPL,Calibration_abs_error,0.014370363141644707,0.0007593960570765859,0.03656385478781908,400,400
MEDDL,XGBoost,WTFA_A,Poverty,<100% FPL,AUROC,0.7255831196312706,0.6412660884442147,0.8048095607262465,400,400
MEDDL,XGBoost,WTFA_A,Poverty,<100% FPL,AUPRC,0.333905229573802,0.24470971861160054,0.44525045448433376,400,400
MEDDL,XGBoost,WTFA_A,Poverty,<100% FPL,Recall,0.5626224166483164,0.4078625011518037,0.6896943475847693,400,400
MEDDL,XGBoost,WTFA_A,Poverty,<100% FPL,FNR,0.43737758335168386,0.3103056524152302,0.5921374988481962,400,400
MEDDL,XGBoost,WTFA_A,Poverty,<100% FPL,FPR,0.19763228089050805,0.15851989519105736,0.23404561022229098,400,400
MEDDL,XGBoost,WTFA_A,Poverty,<100% FPL,Brier,0.10564777179276977,0.08129212575389226,0.13440069862795365,400,400
MEDDL,XGBoost,WTFA_A,Poverty,<100% FPL,Calibration_abs_error,0.029839961539566626,0.0010705986086758722,0.06687535705589047,400,400
MEDDL,XGBoost,Unweighted,Poverty,100-199% FPL,AUROC,0.8025824682291431,0.7668705242608513,0.8384630602132245,400,400
MEDDL,XGBoost,Unweighted,Poverty,100-199% FPL,AUPRC,0.32962140998513834,0.2703110325013116,0.40887410645514427,400,400
MEDDL,XGBoost,Unweighted,Poverty,100-199% FPL,Recall,0.6356589147286822,0.5661614030858245,0.7226389668725435,400,400
MEDDL,XGBoost,Unweighted,Poverty,100-199% FPL,FNR,0.3643410852713178,0.27736103312745647,0.4338385969141755,400,400
MEDDL,XGBoost,Unweighted,Poverty,100-199% FPL,FPR,0.18323586744639375,0.16180005642352666,0.2060305711821952,400,400
MEDDL,XGBoost,Unweighted,Poverty,100-199% FPL,Brier,0.08638380052005797,0.07475870663713823,0.09821186980296695,400,400
MEDDL,XGBoost,Unweighted,Poverty,100-199% FPL,Calibration_abs_error,0.0038788672283229936,0.00016071338240899492,0.01935625022726,400,400
MEDDL,XGBoost,WTFA_A,Poverty,100-199% FPL,AUROC,0.8082779848787183,0.7666191921385008,0.8510559862213178,400,400
MEDDL,XGBoost,WTFA_A,Poverty,100-199% FPL,AUPRC,0.39706278040041976,0.30029519650123054,0.5174309778853017,400,400
MEDDL,XGBoost,WTFA_A,Poverty,100-199% FPL,Recall,0.6543708390079529,0.54903064644377,0.7535851602084055,400,400
MEDDL,XGBoost,WTFA_A,Poverty,100-199% FPL,FNR,0.34562916099204716,0.24641483979159462,0.4509693535562301,400,400
MEDDL,XGBoost,WTFA_A,Poverty,100-199% FPL,FPR,0.19219177786941796,0.16332832981747006,0.22395607762085384,400,400
MEDDL,XGBoost,WTFA_A,Poverty,100-199% FPL,Brier,0.09377155823267089,0.07845437248400441,0.10982231390475339,400,400
MEDDL,XGBoost,WTFA_A,Poverty,100-199% FPL,Calibration_abs_error,0.013724205990052502,0.0008339428315697038,0.03806715940286825,400,400
MEDDL,XGBoost,Unweighted,Poverty,>=200% FPL,AUROC,0.8104978306065262,0.78161710082546,0.8344232162494953,400,400
MEDDL,XGBoost,Unweighted,Poverty,>=200% FPL,AUPRC,0.3158198172799541,0.2660010576658579,0.3714508707756266,400,400
MEDDL,XGBoost,Unweighted,Poverty,>=200% FPL,Recall,0.46474358974358976,0.4074045930428909,0.5161736891877692,400,400
MEDDL,XGBoost,Unweighted,Poverty,>=200% FPL,FNR,0.5352564102564102,0.48382631081223076,0.5925954069571091,400,400
MEDDL,XGBoost,Unweighted,Poverty,>=200% FPL,FPR,0.08836662749706228,0.07954261478015799,0.09658902251307394,400,400
MEDDL,XGBoost,Unweighted,Poverty,>=200% FPL,Brier,0.054920524380164724,0.04961554836370927,0.06035263849010202,400,400
MEDDL,XGBoost,Unweighted,Poverty,>=200% FPL,Calibration_abs_error,0.002698967275629252,0.00016096766199874963,0.009099902440160951,400,400
MEDDL,XGBoost,WTFA_A,Poverty,>=200% FPL,AUROC,0.8051028579921968,0.77325093397006,0.8302885392329656,400,400
MEDDL,XGBoost,WTFA_A,Poverty,>=200% FPL,AUPRC,0.3033865231919783,0.2563466715442957,0.3694922141063697,400,400
MEDDL,XGBoost,WTFA_A,Poverty,>=200% FPL,Recall,0.47445442273070704,0.4100929966718365,0.5328371530522563,400,400
MEDDL,XGBoost,WTFA_A,Poverty,>=200% FPL,FNR,0.5255455772692929,0.4671628469477434,0.5899070033281633,400,400
MEDDL,XGBoost,WTFA_A,Poverty,>=200% FPL,FPR,0.10128489830345219,0.09093271676794369,0.11160079155229735,400,400
MEDDL,XGBoost,WTFA_A,Poverty,>=200% FPL,Brier,0.059222487558354665,0.05214108640436986,0.06587434691782554,400,400
MEDDL,XGBoost,WTFA_A,Poverty,>=200% FPL,Calibration_abs_error,0.003087383890278156,0.00013691208327397538,0.011991325230908526,400,400
MEDDL,XGBoost,Unweighted,Insurance,Uninsured,AUROC,0.7226662545261857,0.671592881586641,0.7749767423969308,400,400
MEDDL,XGBoost,Unweighted,Insurance,Uninsured,AUPRC,0.5202124139982787,0.44096098410593887,0.6148156531327579,400,400
MEDDL,XGBoost,Unweighted,Insurance,Uninsured,Recall,0.9253731343283582,0.8826896551724138,0.9682663690476191,400,400
MEDDL,XGBoost,Unweighted,Insurance,Uninsured,FNR,0.07462686567164178,0.03173363095238095,0.11731034482758615,400,400
MEDDL,XGBoost,Unweighted,Insurance,Uninsured,FPR,0.6568047337278107,0.6033870519588775,0.7042897904940587,400,400
MEDDL,XGBoost,Unweighted,Insurance,Uninsured,Brier,0.17883296269402804,0.15918199838494584,0.19690628032299692,400,400
MEDDL,XGBoost,Unweighted,Insurance,Uninsured,Calibration_abs_error,0.04293144681965441,0.012877411828530147,0.07606683695948126,400,400
MEDDL,XGBoost,WTFA_A,Insurance,Uninsured,AUROC,0.7115181574494207,0.648863733841278,0.7767710572490801,400,400
MEDDL,XGBoost,WTFA_A,Insurance,Uninsured,AUPRC,0.5037893883099759,0.41546241029560294,0.6084736541325362,400,400
MEDDL,XGBoost,WTFA_A,Insurance,Uninsured,Recall,0.9149175868876215,0.8586256016621678,0.9642894757775394,400,400
MEDDL,XGBoost,WTFA_A,Insurance,Uninsured,FNR,0.08508241311237866,0.03571052422246059,0.14137439833783202,400,400
MEDDL,XGBoost,WTFA_A,Insurance,Uninsured,FPR,0.6539347720143472,0.598636597565327,0.7075011720478905,400,400
MEDDL,XGBoost,WTFA_A,Insurance,Uninsured,Brier,0.17858106654425351,0.15552539507392507,0.20203595765195068,400,400
MEDDL,XGBoost,WTFA_A,Insurance,Uninsured,Calibration_abs_error,0.04522386824003402,0.009611341081045227,0.08700649251704158,400,400
MEDDL,XGBoost,Unweighted,Insurance,Insured,AUROC,0.7773377877947198,0.7513483615876121,0.8019041515559325,400,400
MEDDL,XGBoost,Unweighted,Insurance,Insured,AUPRC,0.22820393742605802,0.19079929533124554,0.27596614540602293,400,400
MEDDL,XGBoost,Unweighted,Insurance,Insured,Recall,0.3798449612403101,0.3323768903346368,0.4257049922173126,400,400
MEDDL,XGBoost,Unweighted,Insurance,Insured,FNR,0.6201550387596899,0.5742950077826873,0.6676231096653632,400,400
MEDDL,XGBoost,Unweighted,Insurance,Insured,FPR,0.08193466883234073,0.07456715712530325,0.08854942487530208,400,400
MEDDL,XGBoost,Unweighted,Insurance,Insured,Brier,0.05579623695490276,0.05085306591688935,0.06070440500814274,400,400
MEDDL,XGBoost,Unweighted,Insurance,Insured,Calibration_abs_error,0.003065303684801318,0.00017266230166433988,0.00962313812603189,400,400
MEDDL,XGBoost,WTFA_A,Insurance,Insured,AUROC,0.773922839609084,0.7448065047624152,0.8008229955536191,400,400
MEDDL,XGBoost,WTFA_A,Insurance,Insured,AUPRC,0.24212975685333554,0.19541587204459973,0.3033324622835938,400,400
MEDDL,XGBoost,WTFA_A,Insurance,Insured,Recall,0.37525662517113795,0.31539887670153866,0.43009233225398547,400,400
MEDDL,XGBoost,WTFA_A,Insurance,Insured,FNR,0.6247433748288621,0.5699076677460145,0.6846011232984615,400,400
MEDDL,XGBoost,WTFA_A,Insurance,Insured,FPR,0.08272434579830394,0.0735754175494228,0.09054965920719694,400,400
MEDDL,XGBoost,WTFA_A,Insurance,Insured,Brier,0.0583121235569021,0.051035927078056056,0.06495651897468965,400,400
MEDDL,XGBoost,WTFA_A,Insurance,Insured,Calibration_abs_error,0.0014483772406329587,0.00017184250815552548,0.010485208954592172,400,400
MEDDL,XGBoost,Unweighted,Sex,Male,AUROC,0.7991452991452991,0.7630323564493939,0.8298663081367673,400,400
MEDDL,XGBoost,Unweighted,Sex,Male,AUPRC,0.2877710849290911,0.23138966969876193,0.3568894069619756,400,400
MEDDL,XGBoost,Unweighted,Sex,Male,Recall,0.5282051282051282,0.45681761069507965,0.5942162471395881,400,400
MEDDL,XGBoost,Unweighted,Sex,Male,FNR,0.4717948717948718,0.4057837528604119,0.5431823893049202,400,400
MEDDL,XGBoost,Unweighted,Sex,Male,FPR,0.09663409337676439,0.08637824881464137,0.10762467728330054,400,400
MEDDL,XGBoost,Unweighted,Sex,Male,Brier,0.054070025112435006,0.04780328859379707,0.0597775678530458,400,400
MEDDL,XGBoost,Unweighted,Sex,Male,Calibration_abs_error,0.006333150589384606,0.00044962208340884233,0.013586651722889816,400,400
MEDDL,XGBoost,WTFA_A,Sex,Male,AUROC,0.8005400861035107,0.7597896460007403,0.8342908769285207,400,400
MEDDL,XGBoost,WTFA_A,Sex,Male,AUPRC,0.3115250493445892,0.24378058092760116,0.39579752741305885,400,400
MEDDL,XGBoost,WTFA_A,Sex,Male,Recall,0.5663786184331362,0.4809793726868394,0.6386762201442538,400,400
MEDDL,XGBoost,WTFA_A,Sex,Male,FNR,0.43362138156686364,0.361323779855746,0.5190206273131606,400,400
